1166, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1167, -3.2625155448913574 29.323633193969727 64.82470703125 4.28297233581543 -5.824113845825195 112.15121459960938 124.22622680664062 -37.829322814941406
1168, -4.315088272094727 22.156679153442383 75.70713806152344 34.24268341064453 -25.3554744720459 70.34862518310547 141.64857482910156 66.5898208618164
1169, -4.665450096130371 15.161659240722656 72.72180938720703 59.38777160644531 -7.312910556793213 -2.7183539867401123 130.88070678710938 160.79054260253906
1170, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1171, -4.554362773895264 8.512724876403809 64.05809020996094 85.73632049560547 19.627723693847656 -42.54509735107422 65.5830307006836 146.1627655029297
1172, -3.7721877098083496 3.108802318572998 50.493492126464844 104.99722290039062 63.905399322509766 -14.477585792541504 -16.74571418762207 118.74420928955078
1173, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1174, -2.593947649002075 -1.9300798177719116 37.18655776977539 101.9786605834961 103.35712432861328 34.464019775390625 -43.1837158203125 -18.15486717224121
1175, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1176, -2.2398858070373535 -4.631577014923096 21.229415893554688 81.77018737792969 118.23458862304688 105.19034576416016 67.45845031738281 -70.29296112060547
1177, -1.2030298709869385 -8.052204132080078 6.569922924041748 52.823856353759766 124.83541870117188 155.8086700439453 123.09796142578125 27.34587860107422
1178, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1179, 0.7018100023269653 -6.162108421325684 -0.6375062465667725 22.29561996459961 72.49845123291016 142.83375549316406 157.2347869873047 151.50770568847656
1180, 1.464580774307251 -8.765800476074219 -11.974710464477539 5.512925624847412 36.262596130371094 94.98881530761719 154.4482421875 229.1703643798828
1181, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1182, 3.2361934185028076 -4.801506519317627 -12.887044906616211 -5.040639400482178 9.169621467590332 20.1823673248291 79.97384643554688 115.08045196533203
1183, 4.8055853843688965 1.6186884641647339 -1.0153319835662842 -23.44264030456543 -29.310073852539062 5.990149974822998 12.367339134216309 75.97784423828125
1184, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1185, 6.576786518096924 7.605321884155273 1.6858502626419067 -9.886226654052734 -0.8257340788841248 -4.273265838623047 -56.50349044799805 -69.14126586914062
1186, 8.23110294342041 14.654955863952637 18.512659072875977 17.11839485168457 13.954733848571777 10.317090034484863 8.78548526763916 25.87523651123047
1187, 11.83371353149414 29.020164489746094 49.6698112487793 68.33753967285156 98.84217834472656 148.2810516357422 134.6920928955078 211.924072265625
1188, 10.0 21.515966415405273 33.80257034301758 47.13036346435547 62.44483184814453 86.48281860351562 102.59933471679688 126.6334457397461
1189, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1190, 13.54977798461914 35.84947204589844 58.723270416259766 96.90830993652344 111.4620361328125 149.47015380859375 149.7115936279297 181.22315979003906
1191, 15.183205604553223 39.07612609863281 65.48695373535156 90.0252685546875 113.52111053466797 114.0413818359375 93.13166046142578 53.16182327270508
1192, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1193, 16.683748245239258 44.950904846191406 77.82413482666016 84.12366485595703 83.5103988647461 50.8770866394043 -10.519731521606445 -7.024273872375488
1194, 18.629661560058594 48.51149368286133 64.27102661132812 67.73857116699219 33.8316650390625 -9.06740951538086 -15.3668851852417 16.220298767089844
1195, 19.78922462463379 45.78145980834961 58.28203201293945 38.6416015625 -4.306797981262207 -26.78394889831543 26.247194290161133 88.89279174804688
1196, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1197, 20.979827880859375 45.387367248535156 46.63813781738281 16.57137107849121 -9.230156898498535 6.785275459289551 92.56775665283203 190.06529235839844
1198, 22.5314884185791 43.04586410522461 31.170719146728516 -8.761951446533203 1.73102867603302 59.89734649658203 143.5013427734375 153.9786376953125
1199, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1200, 22.245250701904297 41.9571533203125 15.903815269470215 -24.790380477905273 27.560379028320312 118.81365966796875 132.86737060546875 84.07852935791016
1201, 24.0450496673584 34.3448486328125 5.6112542152404785 -13.36205005645752 66.46334838867188 167.272705078125 112.75101470947266 13.112981796264648
1202, 24.344379425048828 28.220003128051758 -3.4658353328704834 7.900003433227539 90.0641098022461 130.64906311035156 18.157352447509766 -56.21363830566406
1203, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1204, 23.767200469970703 22.003747940063477 -10.67140007019043 34.40856170654297 118.85355377197266 72.00704193115234 -46.943626403808594 56.08539962768555
1205, 24.771141052246094 14.714154243469238 -13.228821754455566 61.838539123535156 112.50183868408203 -1.7271205186843872 18.89405632019043 186.7980499267578
1206, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1207, 23.63485336303711 7.851887226104736 -6.083311557769775 76.38117980957031 82.29898834228516 -38.45994567871094 76.08354187011719 162.42127990722656
1208, 22.8292236328125 1.015844702720642 5.671893119812012 96.67633819580078 38.07536315917969 8.5265531539917 165.91287231445312 115.25318145751953
1209, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1210, 22.9688663482666 -4.5662031173706055 23.457109451293945 89.84281158447266 -0.16083939373493195 35.22804641723633 139.82713317871094 -2.226154088973999
1211, 22.38570213317871 -8.761835098266602 38.20789337158203 82.98448944091797 -17.8053035736084 106.6491470336914 108.2666015625 -68.03181457519531
1212, 20.479745864868164 -8.313880920410156 51.47392272949219 52.269798278808594 -26.35578155517578 145.74888610839844 21.303495407104492 33.19061279296875
1213, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1214, 20.14737319946289 -7.427816867828369 62.96245193481445 22.199539184570312 14.161495208740234 131.1162109375 -36.14176559448242 137.5577850341797
1215, 17.939172744750977 -6.629822254180908 74.2371597290039 -2.159376621246338 62.31092071533203 89.9903564453125 12.718833923339844 197.00523376464844
1216, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1217, 16.886960983276367 -2.932988166809082 66.3119125366211 -10.563658714294434 112.87033081054688 33.658870697021484 61.64039611816406 132.42738342285156
1218, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1219, 15.270670890808105 0.4045242667198181 66.03009033203125 -19.00868797302246 110.79627227783203 -8.01924991607666 126.88709259033203 29.285388946533203
1220, 13.47271728515625 8.168492317199707 53.452274322509766 0.8917668461799622 119.6407699584961 -40.84157180786133 184.9351806640625 -11.494498252868652
1221, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1222, 11.69588565826416 14.877964973449707 40.86180877685547 20.782865524291992 81.4199447631836 24.69550895690918 117.76642608642578 23.579313278198242
1223, 10.0 21.3326416015625 25.680675506591797 49.15734100341797 34.94132614135742 81.71089935302734 68.95724487304688 133.74525451660156
1224, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1225, 8.139945983886719 28.917470932006836 13.098386764526367 75.95301055908203 5.580557823181152 126.75260925292969 -18.87376594543457 157.6694793701172
1226, 6.4987359046936035 36.30095672607422 -4.908581256866455 92.7530517578125 -3.8263778686523438 147.81336975097656 -8.348121643066406 161.05349731445312
1227, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1228, 4.942293643951416 41.32376480102539 -12.5296630859375 85.58538055419922 0.16503453254699707 109.19477081298828 54.345970153808594 107.89854431152344
1229, 3.2235324382781982 43.10285186767578 -18.3485164642334 93.85606384277344 24.344274520874023 48.57383346557617 127.45548248291016 -70.67803955078125
1230, 1.8990932703018188 44.90019607543945 -13.368060111999512 64.16468811035156 67.0728759765625 -3.7759950160980225 155.83392333984375 -34.686317443847656
1231, 0.2100520133972168 48.899925231933594 2.6740894317626953 38.50271987915039 90.77611541748047 -19.631519317626953 130.58363342285156 94.28672790527344
1232, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1233, -0.7056435346603394 47.56764602661133 14.658045768737793 10.178948402404785 103.02046203613281 -9.331692695617676 49.27846908569336 207.15757751464844
1234, -2.3889899253845215 43.4731559753418 29.025157928466797 -14.714649200439453 123.06105041503906 59.8914794921875 0.9880211353302002 156.6644744873047
1235, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1236, -3.3245954513549805 40.682533264160156 43.9513053894043 -13.610817909240723 82.4117660522461 111.88773345947266 -8.364805221557617 81.99359893798828
1237, -3.9287548065185547 34.287574768066406 56.58789825439453 -1.1410969495773315 34.76008224487305 128.7799835205078 42.79917907714844 5.967684745788574
1238, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1239, -3.5910937786102295 29.419498443603516 64.34834289550781 3.7766871452331543 -11.980033874511719 111.30696868896484 134.20652770996094 -29.183109283447266
1240, -3.618208169937134 22.340700149536133 74.31945037841797 35.06373977661133 -3.3271636962890625 72.2785415649414 344.4651184082031 118.72650146484375
1241, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1242, -3.5435397624969482 14.678788185119629 70.3788070678711 64.13070678710938 -4.61967134475708 9.02916145324707 262.03558349609375 329.8786315917969
1243, -4.0607404708862305 8.7101411819458 59.207672119140625 82.55245208740234 26.984832763671875 -43.343448638916016 65.41424560546875 146.5889892578125
1244, -3.959904193878174 1.8683613538742065 53.406089782714844 87.28263854980469 61.14845275878906 -24.637184143066406 -22.953548431396484 122.27273559570312
1245, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1246, -3.07979679107666 -3.485135078430176 36.6717643737793 98.57498931884766 89.78665161132812 41.173301696777344 -16.848989486694336 16.737903594970703
1247, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1248, -1.8185248374938965 -7.473422050476074 19.938386917114258 70.29922485351562 119.22786712646484 98.48590087890625 23.547609329223633 7.228883743286133
1249, -1.3987181186676025 -9.923027038574219 4.610636234283447 54.98821258544922 111.73170471191406 134.9447021484375 116.57050323486328 49.21904373168945
1250, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1251, 0.4187024235725403 -6.967013835906982 -4.103419303894043 22.006038665771484 83.86239624023438 118.83525085449219 175.42840576171875 166.0618896484375
1252, 1.7463680505752563 -8.145758628845215 -11.655098915100098 0.31562238931655884 38.29875946044922 99.15890502929688 153.3534698486328 186.19346618652344
1253, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1254, 3.3811087608337402 -4.661421298980713 -13.114062309265137 -23.641433715820312 -2.8394670486450195 32.797203063964844 80.22262573242188 145.45567321777344
1255, 4.776844501495361 1.5884439945220947 -2.623483896255493 -13.320690155029297 -15.256560325622559 -8.429300308227539 -18.929351806640625 33.578983306884766
1256, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1257, 6.497978687286377 8.392924308776855 1.4082839488983154 -1.5246686935424805 -0.8130878210067749 2.8914852142333984 -1.9889509677886963 -22.270116806030273
1258, 8.14232349395752 14.77020263671875 16.939470291137695 20.02496337890625 15.538028717041016 22.28997230529785 23.73296546936035 21.108577728271484
1259, 10.0 21.48415756225586 34.07915115356445 47.473960876464844 64.70244598388672 77.86526489257812 107.52323913574219 110.40153503417969
1260, 11.77885627746582 28.781517028808594 49.97388458251953 71.968505859375 108.57583618164062 127.19091796875 143.41690063476562 187.41786193847656
1261, 13.652471542358398 34.14423751831055 61.75618362426758 82.35620880126953 136.27749633789062 153.01829528808594 160.96469116210938 142.55410766601562
1262, 15.211919784545898 40.15397644042969 70.76554870605469 100.95343017578125 112.070556640625 101.53514099121094 89.72735595703125 61.89688491821289
1263, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1264, 16.958694458007812 45.16843032836914 71.69833374023438 91.87767791748047 76.43575286865234 48.376625061035156 -13.363829612731934 -8.049015998840332
1265, 18.195091247558594 47.276939392089844 67.49700927734375 70.0561752319336 38.68349075317383 1.3833516836166382 -41.97288131713867 6.8963704109191895
1266, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1267, 19.769731521606445 49.33340835571289 58.41228103637695 38.66571044921875 -5.539056301116943 -37.370059967041016 25.809993743896484 87.7181167602539
1268, 20.487449645996094 47.68233108520508 45.88334655761719 7.691585063934326 -17.349695205688477 4.527958393096924 81.8985595703125 158.41226196289062
1269, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1270, 21.971139907836914 43.682586669921875 30.98403549194336 -7.945097923278809 -6.792778491973877 59.89290237426758 180.12733459472656 205.4819793701172
1271, 22.419832229614258 41.71166229248047 16.397541046142578 -8.679610252380371 18.75389289855957 103.43846893310547 144.13882446289062 82.55790710449219
1272, 23.84737777709961 34.48136901855469 -0.1422296166419983 -12.726482391357422 63.642974853515625 140.63885498046875 109.59429931640625 -36.096336364746094
1273, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1274, 23.506572723388672 29.951801300048828 -5.3271284103393555 7.977167129516602 111.29179382324219 122.64636993408203 5.094092845916748 -27.335601806640625
1275, 23.717082977294922 22.01053237915039 -8.622056007385254 34.1334342956543 120.82044219970703 70.19316101074219 -32.5988655090332 69.33735656738281
1276, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1277, 23.745019912719727 14.966919898986816 -6.575012683868408 58.195491790771484 103.48836517333984 14.410569190979004 10.377695083618164 144.33909606933594
1278, 24.0396671295166 8.076678276062012 -1.484450101852417 85.33485412597656 85.78071594238281 -35.08988952636719 76.30833435058594 229.38995361328125
1279, 24.071489334106445 3.2995641231536865 9.037151336669922 102.21127319335938 38.18776321411133 3.237116575241089 154.12753295898438 115.76756286621094
1280, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1281, 23.105674743652344 -3.9143731594085693 23.22434425354004 85.05558776855469 -8.616778373718262 40.2056770324707 151.58351135253906 25.39420509338379
1282, 21.485328674316406 -5.534757137298584 40.013553619384766 74.4565658569336 -7.114002704620361 91.54200744628906 109.78599548339844 -56.44700622558594
1283, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1284, 21.1042537689209 -9.17087173461914 51.52115249633789 52.789154052734375 -17.212249755859375 117.97969055175781 40.446319580078125 88.89833068847656
1285, 19.41323471069336 -8.71929931640625 70.32566833496094 22.97309112548828 21.543346405029297 130.509033203125 6.083916664123535 281.0656433105469
1286, 16.521888732910156 -2.937364101409912 72.59559631347656 -12.16433334350586 111.02487182617188 32.054786682128906 114.43668365478516 138.44651794433594
1287, 18.407602310180664 -6.2112932205200195 74.61556243896484 0.7329841256141663 64.57255554199219 85.29476165771484 13.021302223205566 187.37210083007812
1288, 15.44690227508545 0.20444093644618988 64.03874206542969 -15.832633018493652 118.71117401123047 -36.28105163574219 309.58837890625 40.277000427246094
1289, 13.4446439743042 8.806709289550781 53.5203971862793 1.0311833620071411 103.66522216796875 -3.01979660987854 284.3046875 -2.6628339290618896
1290, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1291, 11.712312698364258 14.179925918579102 43.24402618408203 20.777650833129883 83.61106872558594 16.565183639526367 142.2765655517578 11.465665817260742
1292, 10.0 21.421417236328125 25.297855377197266 48.95273971557617 33.422157287597656 80.45521545410156 38.36956787109375 108.50272369384766
1293, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1294, 8.280987739562988 28.0401611328125 8.376347541809082 69.48094177246094 3.1859469413757324 151.35055541992188 -36.35764694213867 165.04942321777344
1295, 6.48876428604126 33.41199493408203 2.760915756225586 92.73030853271484 -17.882343292236328 128.71878051757812 6.182409286499023 182.5477752685547
1296, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1297, 4.6547369956970215 41.90641403198242 -6.07121467590332 87.55323028564453 -20.855859756469727 124.4433822631836 46.70478057861328 53.76426315307617
1298, 3.236285448074341 45.82717514038086 -14.175701141357422 82.87738800048828 18.533226013183594 47.06285095214844 153.28138732910156 -59.370819091796875
1299, 1.81890070438385 44.944339752197266 -5.29229211807251 66.84650421142578 66.84434509277344 7.504037857055664 168.28541564941406 5.271606922149658
1300, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1301, 0.43649446964263916 48.79963684082031 1.5331032276153564 38.41641616821289 95.4527359008789 -37.34604263305664 135.19775390625 91.92607879638672
1302, -1.225601315498352 45.916866302490234 11.4636812210083 16.473907470703125 115.96858978271484 1.5896449089050293 57.44049072265625 203.1763458251953
1303, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1304, -1.8515366315841675 42.54851531982422 28.86197853088379 -8.112339973449707 105.37112426757812 59.88194274902344 -41.73971939086914 144.49484252929688
1305, -3.139528512954712 39.886226654052734 42.58009719848633 -22.051006317138672 72.1376953125 134.14073181152344 -34.44529342651367 83.88533782958984
1306, -2.9496681690216064 33.915931701660156 60.16804504394531 -12.141522407531738 38.96000671386719 119.39492797851562 42.09944152832031 -24.69573974609375
1307, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1308, -3.4344093799591064 28.462684631347656 69.85772705078125 14.002349853515625 -14.013777732849121 136.03199768066406 134.77444458007812 -19.008333206176758
1309, -4.444457530975342 22.29301643371582 69.91319274902344 33.68883514404297 -18.984756469726562 71.78783416748047 148.31744384765625 58.640228271484375
1310, -3.4895763397216797 15.340422630310059 72.15296936035156 60.75218200683594 -6.841415882110596 21.99898338317871 126.00294494628906 183.1377410888672
1311, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1312, -3.4475278854370117 7.9202561378479 66.34671783447266 91.69512176513672 26.47039794921875 -45.47026443481445 63.523555755615234 225.9637908935547
1313, -3.508626699447632 1.9212613105773926 48.610260009765625 91.7691879272461 61.42234802246094 -8.717007637023926 -15.317554473876953 113.89409637451172
1314, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1315, -3.385227680206299 -1.1021629571914673 37.20394515991211 101.54322814941406 90.05240631103516 33.328941345214844 -49.30952453613281 -8.343584060668945
1316, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1317, -1.3937350511550903 -5.221613883972168 20.584022521972656 78.22560119628906 107.63426971435547 97.73576354980469 23.409791946411133 -20.355968475341797
1318, -0.9397231936454773 -6.827443599700928 7.792205333709717 54.91735076904297 96.3019027709961 144.74026489257812 121.17858123779297 28.073331832885742
1319, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1320, 0.06709478795528412 -5.794789791107178 -1.2349411249160767 26.811542510986328 78.3995361328125 123.07343292236328 166.76303100585938 145.751708984375
1321, 1.4939188957214355 -3.968151569366455 -7.433457374572754 7.648191452026367 33.552642822265625 85.23188018798828 172.5474395751953 183.08856201171875
1322, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1323, 3.381359100341797 -1.029999852180481 -8.86131763458252 -18.802053451538086 -5.855215549468994 38.12370300292969 75.11872863769531 155.8215789794922
1324, 4.756568431854248 0.6334707736968994 -3.874570369720459 -4.935461044311523 -33.2242317199707 -14.597920417785645 -7.652546405792236 27.994474411010742
1325, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1326, 6.419694900512695 8.156327247619629 4.60486364364624 -9.622342109680176 -22.272159576416016 -1.9246972799301147 -46.50894546508789 -46.09748458862305
1327, 8.246479988098145 14.084495544433594 19.905242919921875 21.674034118652344 21.09088706970215 17.674335479736328 3.5554592609405518 30.38861846923828
1328, 10.0 21.316070556640625 34.17578125 49.4735107421875 66.98882293701172 79.2677230834961 95.57217407226562 219.08421325683594
1329, 11.693769454956055 28.583133697509766 51.49334716796875 73.33328247070312 102.01053619384766 139.60279846191406 165.8568115234375 176.20062255859375
1330, 13.684542655944824 34.73406982421875 59.17353820800781 100.13925170898438 108.26470184326172 163.80259704589844 152.33111572265625 138.68296813964844
1331, 15.395611763000488 41.101470947265625 67.8076171875 100.74555969238281 116.12815856933594 103.8475570678711 94.9071044921875 46.50103759765625
1332, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1333, 16.68002700805664 45.06753158569336 72.09151458740234 85.7479248046875 74.7486801147461 47.24052429199219 3.6327273845672607 -56.61983108520508
1334, 17.950273513793945 48.50013732910156 68.63841247558594 66.03886413574219 35.26030731201172 -14.086446762084961 -45.49064636230469 -27.918123245239258
1335, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1336, 19.5628719329834 49.046913146972656 62.06321334838867 38.40837860107422 9.982528686523438 -4.3886823654174805 14.952802658081055 93.12195587158203
1337, 20.786270141601562 48.79063034057617 48.28688049316406 15.976651191711426 -18.784873962402344 -12.291278839111328 192.11782836914062 172.197265625
1338, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1339, 21.4526309967041 46.93794631958008 31.086647033691406 -7.53509521484375 -24.896974563598633 59.88789367675781 277.0328063964844 214.44102478027344
1340, 22.54308319091797 40.42973327636719 16.900836944580078 -12.247766494750977 14.516596794128418 110.71990966796875 174.1409454345703 83.07955169677734
1341, 22.825632095336914 35.8297233581543 0.626072883605957 -10.991427421569824 63.62026596069336 145.25543212890625 92.93666076660156 9.779579162597656
1342, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1343, 24.114320755004883 29.791994094848633 -2.292405843734741 4.472844123840332 108.30994415283203 144.60987854003906 35.25282669067383 -2.870415449142456
1344, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1345, 24.144742965698242 22.035560607910156 -14.838324546813965 35.40425109863281 122.72559356689453 73.9169921875 -20.548824310302734 64.18155670166016
1346, 24.670482635498047 15.504273414611816 -7.982677459716797 65.95878601074219 109.49187469482422 4.681645393371582 9.417409896850586 145.86322021484375
1347, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1348, 23.27121925354004 8.307072639465332 -5.091292858123779 86.77598571777344 72.95909881591797 -28.424654006958008 74.97583770751953 230.014404296875
1349, 23.8322811126709 2.5215911865234375 10.20487117767334 95.93739318847656 36.33159255981445 -16.558425903320312 158.58731079101562 104.6981430053711
1350, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1351, 23.31913948059082 -4.584609031677246 23.428255081176758 89.4883804321289 -8.786291122436523 32.87664794921875 156.2457733154297 27.710908889770508
1352, 22.182092666625977 -5.976924419403076 38.553897857666016 74.09723663330078 -36.19102096557617 88.68523406982422 110.10778045654297 -50.65299987792969
1353, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1354, 21.014894485473633 -10.38358211517334 51.76449203491211 54.62479019165039 -20.891847610473633 147.13320922851562 20.891712188720703 27.275623321533203
1355, 19.324291229248047 -5.967733383178711 67.02254486083984 24.9587459564209 16.018085479736328 136.796875 -51.302215576171875 167.70106506347656
1356, 17.125234603881836 -3.4333183765411377 66.97122955322266 -19.681293487548828 102.04940795898438 25.520349502563477 63.79680633544922 154.7833709716797
1357, 18.004207611083984 -7.431550979614258 73.73033905029297 -6.487505912780762 62.54616165161133 83.15007019042969 -21.10077476501465 233.69110107421875
1358, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1359, 15.165084838867188 0.2700008749961853 71.15286254882812 -6.000779151916504 135.3861846923828 -15.191949844360352 146.49615478515625 16.95539093017578
1360, 13.512369155883789 8.12278938293457 53.03216552734375 5.395474910736084 113.93419647216797 -0.29808565974235535 201.70008850097656 -74.34559631347656
1361, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1362, 11.696917533874512 14.046038627624512 41.6939582824707 24.05942726135254 79.01924896240234 19.826597213745117 117.26129913330078 35.94825744628906
1363, 10.0 21.360641479492188 25.80523109436035 49.43361282348633 36.771400451660156 77.10847473144531 47.15830993652344 105.87643432617188
1364, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1365, 8.232048988342285 28.211441040039062 10.890201568603516 75.29141235351562 -10.975921630859375 152.43756103515625 -27.518259048461914 172.54620361328125
1366, 6.619958877563477 33.76757049560547 1.9359952211380005 81.6043472290039 -34.725502014160156 121.35980224609375 -40.82468795776367 179.18165588378906
1367, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1368, 4.625619888305664 38.66819763183594 -9.486932754516602 98.78633117675781 -22.950937271118164 124.72582244873047 43.95509338378906 48.900047302246094
1369, 2.972106456756592 42.917274475097656 -17.804462432861328 89.63174438476562 26.991968154907227 49.60224533081055 149.262451171875 -60.314727783203125
1370, 1.6288963556289673 48.75540542602539 -6.135654926300049 64.90287780761719 67.33296966552734 8.943277359008789 196.769287109375 4.603283882141113
1371, 0.475404292345047 45.59797286987305 -3.316441059112549 38.760406494140625 96.81089782714844 -12.290103912353516 137.30384826660156 193.9711456298828
1372, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1373, -0.5777188539505005 48.73664855957031 15.195279121398926 13.629584312438965 127.0609359741211 -0.9739739298820496 52.65129852294922 173.6089630126953
1374, -1.862304925918579 43.33023452758789 28.824840545654297 -11.48047161102295 98.60589599609375 59.90953826904297 -40.22219467163086 183.07342529296875
1375, -3.130311965942383 38.79268264770508 44.00343322753906 -21.98923683166504 81.2546157836914 112.1800537109375 -22.310609817504883 83.49970245361328
1376, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1377, -3.2666640281677246 34.38291931152344 57.64863967895508 -3.878943920135498 37.955440521240234 158.24021911621094 34.07426452636719 12.937950134277344
1378, -4.363707065582275 28.341949462890625 63.13370132446289 13.978068351745605 -3.901670455932617 109.6451187133789 129.87548828125 -12.48498821258545
1379, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1380, -4.688526153564453 22.027854919433594 76.81438446044922 35.4015998840332 -9.027528762817383 73.29183959960938 179.7642364501953 67.25732421875
1381, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1382, -4.708648204803467 15.237862586975098 70.9764404296875 64.68297576904297 -4.88497257232666 15.994697570800781 130.9632110595703 163.3921356201172
1383, -4.215182304382324 8.938151359558105 63.66108322143555 84.8018569946289 16.15456771850586 -37.793521881103516 65.63475799560547 201.04470825195312
1384, -3.4637207984924316 3.3335323333740234 52.76582336425781 98.76509857177734 64.24747467041016 -14.482255935668945 -11.37405776977539 117.26530456542969
1385, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1386, -3.2786974906921387 -1.4209582805633545 37.21535110473633 93.2977523803711 114.90679931640625 42.747196197509766 -50.785152435302734 24.55065155029297
1387, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1388, -1.4881319999694824 -4.530742168426514 20.37004852294922 83.29653930664062 130.5225830078125 96.98632049560547 64.65544128417969 -58.847816467285156
1389, -0.4523816406726837 -6.824343204498291 5.172146320343018 54.47634506225586 97.50497436523438 162.36672973632812 215.7960662841797 36.559326171875
1390, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1391, -0.0023957528173923492 -10.429015159606934 -1.8814677000045776 21.857158660888672 79.65774536132812 120.62865447998047 137.50167846679688 164.57948303222656
1392, 1.5733619928359985 -4.902576923370361 -14.01380729675293 -5.599030494689941 33.39322280883789 98.30001068115234 167.94886779785156 225.03089904785156
1393, 3.0096890926361084 -5.376173496246338 -16.480987548828125 -13.68071174621582 -9.906159400939941 35.86540603637695 75.05101776123047 149.458740234375
1394, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1395, 4.84295129776001 2.255303382873535 -3.295224189758301 -16.219873428344727 -28.688833236694336 -12.223865509033203 17.064373016357422 37.6109619140625
1396, 6.442564010620117 7.568274974822998 7.895088195800781 -5.595983982086182 -1.0657330751419067 -32.563987731933594 -17.108739852905273 -39.708560943603516
1397, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1398, 8.272435188293457 14.037959098815918 16.790283203125 21.89508628845215 23.018333435058594 20.2359561920166 28.935436248779297 38.44781494140625
